,status,gender,signup_method,signup_app,first_device_type,first_browser,age,id,date_account_created,booking_date
292,domestic,FEMALE,basic,iOS,Mac Desktop,Firefox,40.9677251128,6a259c08-8d59-4c95-ae96-dc0b182546b6,2014-09-08 04:01:07.947972,2014-10-12 00:35:57.657258
293,domestic,FEMALE,facebook,Web,iPhone,-unknown-,50.6574369801,6d801e9b-4957-441b-a425-d7aa5ee0a4ee,2014-09-29 23:34:38.814966,2014-10-13 05:54:47.151106
294,domestic,FEMALE,basic,Web,iPhone,Firefox,42.4241457067,edbc0141-ac04-4a2b-bdf8-ebfbe5f65323,2014-08-19 09:06:00.201233,2014-09-12 23:21:27.457824
295,domestic,MALE,basic,Web,Mac Desktop,Chrome,29.224630941,20eace19-4473-42d9-b3da-b0635b1e3c60,2016-02-04 03:59:16.649526,2016-02-27 06:30:34.829031
296,domestic,FEMALE,facebook,Web,Mac Desktop,Chrome,28.5485552393,1093e5d5-9a7b-4fb6-b842-ef4f6b1009b1,2015-10-04 03:46:30.150905,2015-11-10 11:07:39.473631
297,domestic,-unknown-,basic,Web,Windows Desktop,Firefox,38.7339836678,7e900363-e855-415e-a8ca-550865699531,2016-02-09 22:48:05.335945,2016-03-15 02:53:00.088456
298,domestic,MALE,facebook,Web,Mac Desktop,Safari,37.3943207288,87335e5f-ede8-4375-b551-15b18c7d24dd,2016-03-13 05:48:04.356104,2016-04-23 14:04:16.925242
299,domestic,MALE,basic,Web,Windows Desktop,-unknown-,16.4172503482,a657fa12-229b-489a-9027-d794473fe91d,2015-04-15 14:38:25.631537,2015-05-19 21:20:33.675966
300,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,33.8806504102,3b6dd31c-cb66-4f11-a45b-e7a6844c564b,2014-08-06 23:05:36.558532,2014-08-10 23:06:52.772490
301,domestic,MALE,basic,Web,Mac Desktop,Chrome,47.2334579082,b1bbe257-0409-45ef-a422-2aab68baa7ac,2015-12-07 17:48:02.360857,2016-01-18 18:38:55.404305
302,domestic,MALE,facebook,Web,Mac Desktop,Firefox,53.9919016333,c945ae48-c49f-4231-9477-163e1b9cf083,2016-01-08 17:30:05.805352,2016-02-18 04:47:09.845778
303,domestic,FEMALE,basic,Web,Windows Desktop,Safari,31.1403878328,ac2d64eb-6627-4bc6-b553-b844756680ec,2015-11-20 12:38:18.516906,2015-12-12 04:15:14.844553
304,domestic,MALE,basic,Web,Mac Desktop,Chrome,22.5086125334,ec9af835-122d-4fe2-b8d2-becc6e702c14,2015-02-18 01:33:10.504533,2015-03-20 07:49:19.017941
305,domestic,FEMALE,basic,Web,iPad,Safari,40.1679225059,fc8ff9de-9770-4aba-859d-678496ab3288,2015-01-04 13:03:21.082987,2015-01-30 23:56:49.602181
306,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,56.043444771,1c2c3247-d200-4048-b146-62bb00a48dfd,2016-03-06 13:21:35.518236,2016-04-13 09:22:40.042458
307,domestic,MALE,basic,Web,Mac Desktop,Safari,55.1643305271,d68eb055-80bc-4c64-a513-8501c12dd784,2014-11-06 22:53:38.730929,2014-12-25 19:22:55.401359
308,domestic,MALE,basic,Web,Mac Desktop,Safari,37.3765733627,f2932773-6a72-4395-8137-5ec7fe79bfe0,2015-12-24 01:42:11.284461,2016-01-12 10:06:31.499910
309,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,37.2939735585,24ced0de-108f-45b0-bc47-33b4763051c7,2016-03-28 07:54:13.015076,2016-05-25 02:45:44.977212
310,domestic,FEMALE,basic,Web,iPad,Mobile Safari,23.6041651982,ae73c210-38ec-4d93-9dc2-b267ec85d495,2015-12-14 07:46:42.090226,2016-01-11 15:57:24.172254
311,domestic,MALE,facebook,iOS,Windows Desktop,Safari,46.5776494768,468f6bba-f123-4bb5-9c53-50c190582820,2016-01-28 07:35:07.992760,2016-02-20 03:48:28.583121
312,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,24.4932989473,eb34e86d-0106-4013-b9c6-28cbb0a914d1,2015-02-22 03:38:08.883698,2015-03-16 15:38:00.237652
313,domestic,-unknown-,facebook,Web,Windows Desktop,-unknown-,53.811342633,c3c8fed4-fbf0-46de-b717-474623c00b7f,2015-02-02 15:04:22.889621,2015-03-04 10:25:06.374229
314,domestic,MALE,basic,Web,Mac Desktop,IE,30.6049162552,17a4777b-08b8-4a4d-853e-4e38c4f49ba4,2016-01-14 00:08:34.925333,2016-02-07 19:45:15.014205
315,domestic,MALE,basic,Web,Mac Desktop,Chrome,49.4136096639,4e1ddd63-716a-4fc5-8acc-c93055d2d1e6,2015-05-30 16:22:46.042768,2015-06-27 15:41:18.802765
316,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,22.2873978366,dd4fb890-4821-467c-b61b-ac65bf0c5e55,2015-08-15 23:23:39.638689,2015-09-28 18:09:34.090611
317,domestic,FEMALE,basic,Web,Mac Desktop,IE,53.795397904,53e1da29-0296-4122-aa53-dc433bfbb108,2015-11-28 16:46:02.554259,2016-01-23 00:54:04.857286
318,domestic,MALE,facebook,Web,Mac Desktop,Safari,49.3210251989,c1d367f2-7f2d-45f4-a154-899be8aa5ef5,2016-04-17 11:08:15.177837,2016-05-14 00:18:14.144569
319,domestic,MALE,basic,Web,iPad,-unknown-,22.8288989427,43301c0f-fa11-453a-ab1f-1fcae62de21b,2014-07-11 02:42:02.924889,2014-08-12 16:07:38.723343
320,domestic,FEMALE,facebook,Web,Windows Desktop,Chrome,49.2118228199,7110129e-30c6-494f-bd78-421e19b66004,2015-01-31 01:53:57.729240,2015-02-15 01:05:49.383305
321,domestic,MALE,facebook,Web,Mac Desktop,Firefox,30.5565523518,9de7a9da-96fc-4bd8-80ac-ad6f8ef6ed73,2015-12-28 04:10:44.793963,2016-01-29 05:23:11.012924
322,domestic,-unknown-,basic,Web,Mac Desktop,Safari,22.1414937487,aee40474-f348-4b65-9bf0-823b5aa443c7,2015-10-30 20:25:06.771497,2015-10-20 20:25:06.771497
323,domestic,MALE,facebook,Web,Windows Desktop,Pale Moon,67.2147857346,ba99609e-65a0-48bd-b1b3-dbc7af02d6a1,2015-11-23 17:44:26.435887,2015-12-13 12:13:07.475313
324,domestic,MALE,facebook,Web,Windows Desktop,Firefox,24.8765179363,ca55348a-6fc0-4305-9c7b-8678e3d291db,2014-09-18 00:29:13.122912,2014-11-03 11:28:01.274695
325,domestic,FEMALE,basic,Web,Mac Desktop,Mobile Safari,45.3497141996,b8da2a26-30c2-45c1-94b3-cd0e946ab573,2014-10-17 23:34:44.827668,2014-11-26 10:13:41.763352
326,domestic,-unknown-,facebook,Web,iPad,Chrome,53.4411263064,0212c94b-192f-4dac-b083-192b3a2a5033,2014-12-21 04:14:37.746354,2015-01-30 13:43:13.539341
327,domestic,FEMALE,basic,Web,iPhone,-unknown-,30.9698411061,0bd6034c-6b39-4cce-9320-929a28285a40,2015-10-24 11:30:49.440325,2015-12-03 23:18:16.765575
328,domestic,FEMALE,basic,Web,Mac Desktop,Mobile Safari,35.4930722315,618810c2-85a0-41b1-99f6-2785fc505be4,2015-03-29 18:11:50.132005,2015-05-04 21:13:58.491305
329,domestic,MALE,facebook,Web,Mac Desktop,Mobile Safari,37.1451016161,a26bdd4f-303f-4fc5-99d2-a7e4a8c1b475,2016-04-16 23:09:42.971233,2016-05-13 14:33:45.569334
330,domestic,FEMALE,facebook,Web,Mac Desktop,IE,36.4274710636,b2938132-f2e7-4c00-9e28-3c821823c3bb,2014-09-26 17:14:08.227240,2014-11-18 13:29:25.953953
331,domestic,MALE,basic,Web,Mac Desktop,Chrome,19.244497521,6b657b80-dcf3-4fae-85cd-81ccdaf07376,2015-04-10 09:35:04.920687,2015-05-06 03:42:57.264411
332,domestic,-unknown-,basic,Web,Mac Desktop,Mobile Safari,37.595404156,9451ff86-c2f9-4da0-8251-5a7e4442bef6,2014-08-11 16:40:14.625550,2014-09-23 03:41:07.093176
333,domestic,MALE,basic,Web,Mac Desktop,Firefox,36.6069396096,f12ef630-5cd4-4254-9d65-64b6426b8516,2014-11-17 19:11:59.101570,2014-12-11 19:07:30.392408
334,domestic,MALE,basic,Web,iPhone,Firefox,45.8771372654,83e9b959-a151-4cd0-9750-34ecd3ce39ba,2015-05-30 03:07:39.795683,2015-07-29 20:03:49.983144
335,domestic,-unknown-,basic,Web,Windows Desktop,Safari,23.4290337895,5ab253cc-e163-48e3-bc1c-fba128bc6c36,2016-04-03 11:40:01.721041,2016-05-09 15:36:45.397330
336,domestic,MALE,basic,Web,Windows Desktop,Firefox,24.440514332,4d20ae05-490a-424d-82ff-4c10a1696bfd,2015-12-31 22:21:16.443697,2016-02-23 05:41:13.108350
337,domestic,FEMALE,basic,Web,Windows Desktop,Safari,12.3106331526,a6591f95-1221-40be-8dc8-c70bfeb53ef2,2015-03-16 04:30:40.675036,2015-04-22 13:44:35.646044
338,domestic,MALE,basic,Web,Windows Desktop,Safari,14.8555613061,acf57f6e-4b4a-4eb2-b9fe-af6b1ebce5a2,2015-02-14 08:15:05.143315,2015-04-06 11:46:15.214156
339,domestic,-unknown-,basic,Web,Mac Desktop,Safari,30.9154543188,e1a8d798-9426-4006-b076-ee871b32eb15,2014-08-22 08:02:12.463083,2014-09-23 08:31:26.865817
340,domestic,MALE,basic,Web,iPhone,Chrome,36.5002371994,3cf01963-3822-45d2-ad66-a85f92cbcdef,2015-04-04 19:07:15.860599,2015-04-21 05:52:36.588003
341,domestic,FEMALE,basic,Web,Windows Desktop,Firefox,41.1870560527,0d7cbdbe-ba35-419b-b277-1b602a657ccf,2016-05-24 12:36:10.082493,2016-06-18 13:25:17.003183
342,domestic,FEMALE,basic,Web,Mac Desktop,Safari,36.210866279,3dc528bc-32e7-45eb-87a5-abe40e53caba,2016-04-11 03:42:04.202853,2016-06-09 00:01:34.337161
343,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,52.9883595371,edfd5e05-6cb3-4409-a625-3f4a7208faaa,2014-09-09 03:28:10.634844,2014-09-24 18:50:22.936739
344,domestic,MALE,basic,Web,iPhone,Firefox,30.6715381388,952b9c7e-a18f-4403-a154-46ecd5f65f18,2015-12-19 06:19:38.321269,2016-02-02 23:51:17.285580
345,domestic,MALE,facebook,Web,Mac Desktop,Safari,54.3031081184,a62ee2ff-78c7-4973-9972-fa2f6f78c0bd,2015-08-26 01:59:44.627570,2015-09-12 15:20:12.235311
346,domestic,FEMALE,basic,Web,iPhone,Chrome,37.2350854296,99ff0067-be29-438c-a78f-098071cbc1ad,2015-02-21 20:22:26.126319,2015-04-15 10:47:06.498893
347,domestic,MALE,basic,Web,Mac Desktop,Chrome,36.3154331248,90b53e13-bdbd-4351-8ef3-a065cc18fb8f,2014-08-11 07:45:12.185421,2014-08-28 17:52:06.510744
348,domestic,MALE,basic,Web,Windows Desktop,-unknown-,62.6332942216,db6de5ec-06be-496d-b940-6a16c2dd98d1,2016-01-10 08:00:28.400747,2016-02-05 14:34:31.181938
349,domestic,-unknown-,facebook,Web,Mac Desktop,Safari,39.6164705457,608708e7-9aef-4b55-ac93-360926f8b19c,2016-03-09 03:12:31.838487,2016-04-26 22:50:15.611983
350,domestic,-unknown-,facebook,iOS,Mac Desktop,Safari,58.6545583333,dbaced4f-2dd4-42c6-b7a9-6ab232f4997b,2015-09-25 01:38:53.685588,2015-11-02 18:59:12.351755
351,domestic,MALE,basic,Web,Windows Desktop,-unknown-,18.2653395691,8bf27be6-d32b-4300-a2b3-88eb23ac455c,2015-06-20 18:45:23.021003,2015-07-22 14:54:30.755299
352,domestic,MALE,facebook,Web,Mac Desktop,Safari,20.5329888046,3cfd8020-0b1d-490f-80c2-425c4dba29b5,2015-12-07 17:14:15.176179,2015-12-15 03:03:53.617929
353,domestic,FEMALE,facebook,Web,Mac Desktop,Safari,36.7344156292,1405664d-6119-4e11-a49c-fdfd4ac33210,2014-12-05 04:47:49.403447,2015-01-02 09:48:29.143790
354,domestic,FEMALE,basic,Web,Mac Desktop,Safari,53.8955024668,0d8de56c-6949-4434-be68-c0a2221bf100,2016-02-21 02:48:18.305557,2016-04-12 02:19:42.912073
355,domestic,FEMALE,basic,Web,Windows Desktop,Mobile Safari,34.4202000868,af01c98b-1029-4ced-88ba-9e958c045d33,2014-11-27 02:54:07.900986,2014-12-22 11:50:37.743529
356,domestic,MALE,facebook,Web,Mac Desktop,Chrome,35.6870214159,c9b5eaf0-a274-4963-8bc6-da9dfa25be5a,2015-01-24 20:46:12.976433,2015-03-14 14:07:40.800397
357,domestic,MALE,facebook,Web,Mac Desktop,Firefox,31.5063917505,1388c686-0064-488f-adeb-e4656e56dfc5,2015-04-19 06:31:12.227091,2015-05-31 10:48:49.657598
358,domestic,FEMALE,facebook,Web,Mac Desktop,Chrome,66.0676257621,0b4c698f-dd8a-4151-a1aa-193208adb12f,2015-12-25 06:07:13.102756,2016-01-17 17:44:33.334681
359,domestic,FEMALE,basic,Web,Mac Desktop,Mobile Safari,53.1331785403,83b186e9-4c92-493c-aa5b-ff9f96240703,2016-02-10 00:07:54.121572,2016-03-30 13:51:48.482682
360,domestic,MALE,facebook,Web,Mac Desktop,Safari,37.9732782526,51f5a422-4869-4abb-a42e-06e1db1bcfb8,2016-03-02 03:07:32.552847,2016-04-17 23:20:42.579428
361,domestic,FEMALE,basic,Web,Other/Unknown,Firefox,16.2032085029,6809bf0a-cd36-4dd1-b419-e4fa2d2b3bbe,2015-02-27 10:40:08.353121,2015-04-08 14:46:50.083092
362,domestic,-unknown-,basic,Web,Mac Desktop,-unknown-,39.9705041503,0f12393a-32ed-4907-bfda-8d78dcce2c34,2015-04-27 19:37:12.698798,2015-05-27 01:07:12.474613
363,domestic,-unknown-,basic,iOS,Windows Desktop,Safari,52.6240827436,673697d2-6fcf-4c6f-ba53-6a2641b2c445,2014-12-26 04:21:37.680712,2015-01-20 12:34:44.945005
364,domestic,FEMALE,facebook,Web,Mac Desktop,Chrome,49.676269645,cec31517-ad8b-4e7a-9b27-8a1b12ed20fb,2014-12-02 23:11:51.700536,2015-02-02 07:49:50.571155
365,domestic,-unknown-,basic,iOS,Mac Desktop,IE,43.6304673169,f325dad1-ae45-4499-8d11-2fc9983f85bd,2015-09-25 08:00:58.140691,2015-09-15 08:00:58.140691
366,domestic,FEMALE,facebook,Web,Mac Desktop,Safari,54.7313936193,f170f82e-899c-49d7-945c-e4834cda99d0,2015-10-19 09:03:01.441653,2015-11-10 14:49:29.090139
367,domestic,MALE,basic,iOS,iPhone,Chrome,42.3538083321,65aaa84c-2181-4f44-97d7-c267e8d0eb76,2016-04-16 16:00:35.819307,2016-05-25 17:44:47.840294
368,domestic,FEMALE,facebook,Web,Mac Desktop,Safari,30.1134381007,fa55ae4e-a20d-40d3-8ec6-4840962147fc,2014-09-23 23:10:30.530778,2014-10-24 07:39:04.568709
369,domestic,MALE,basic,Web,Mac Desktop,Firefox,22.3497675886,e309124a-5b32-4d76-8db6-083b516f08cb,2015-04-14 18:11:39.751133,2015-05-19 15:45:26.351126
370,domestic,FEMALE,basic,Web,Windows Desktop,Firefox,37.5250980826,b910e7c3-2628-4386-9e9f-4f5eb313d86b,2015-03-02 09:47:56.735212,2015-04-15 12:28:15.332180
371,domestic,FEMALE,facebook,Web,Desktop (Other),Safari,31.9267147085,eece94a3-3651-4523-8fa4-9c81dbd337dc,2015-04-27 05:18:58.802654,2015-05-30 21:04:58.787433
372,domestic,-unknown-,basic,Web,Windows Desktop,Mobile Safari,21.7064491074,52255059-a081-4151-aad6-c902a9bb30f0,2016-04-26 03:08:59.951251,2016-05-31 15:28:33.413889
373,domestic,-unknown-,basic,Web,Windows Desktop,Chrome,33.9777000937,0f64d23b-280c-466a-90f3-5839e3b790f4,2015-09-27 07:19:42.447046,2015-11-02 09:36:34.525867
374,domestic,MALE,basic,Web,Mac Desktop,Chrome,57.4741490835,25dc80bd-cfa6-4204-a765-336045f4dca5,2015-10-30 06:23:08.120686,2015-11-09 16:55:46.421610
375,domestic,-unknown-,basic,Web,Mac Desktop,Safari,24.6320461428,2ae5c800-dd95-4e03-80c2-85e89a831e4e,2015-07-06 13:31:03.129085,2015-08-30 07:29:58.683145
376,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,53.5412642186,071d5bb9-5898-4782-a294-bcb5bc4152fc,2015-04-22 15:53:51.162861,2015-05-27 00:17:22.645750
377,domestic,MALE,basic,iOS,Windows Desktop,Chrome Mobile,53.1458973436,c6bd3203-344d-4a07-9f05-6c2773e5fe58,2016-05-30 22:08:40.450592,2016-06-27 11:12:22.303113
378,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,10.0,b13baa9f-161c-41e3-8dc7-04f9da577c68,2015-09-09 01:10:31.847020,2015-10-05 21:08:51.780418
379,domestic,MALE,facebook,Web,Windows Desktop,Safari,62.036472215,c33c7865-358c-45d8-99d3-7f59f5e8f6ce,2016-01-19 18:09:14.789820,2016-03-04 07:12:32.521443
380,domestic,-unknown-,basic,Web,Mac Desktop,IE,51.1542909634,1f5c5cab-825e-4f45-8653-b217ecdc1f99,2015-08-27 13:01:01.501210,2015-10-23 12:06:54.459030
381,domestic,MALE,basic,Web,Windows Desktop,Safari,32.3475362303,8f6c2d0b-e69f-4286-8679-74f230235c11,2014-08-06 00:46:37.345046,2014-09-04 05:38:48.377806
382,domestic,-unknown-,basic,Web,Mac Desktop,Mobile Safari,25.4666035205,ba0aa0ed-2bb6-4347-93c9-2c5eeb98f76c,2016-01-01 05:29:36.082390,2016-02-03 15:41:54.848748
383,domestic,FEMALE,basic,Web,iPad,Mobile Safari,47.3635671176,452f40d5-6f58-444b-b99d-3b10775b01e3,2016-02-06 13:36:28.516204,2016-03-03 06:48:21.658389
384,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,52.9409882084,9a70a5f8-ebd3-4552-95d6-49452c33d27b,2015-10-16 02:35:17.468226,2015-11-06 01:12:26.305258
385,domestic,-unknown-,facebook,Web,Windows Desktop,Chrome,44.6833601839,b0778caa-cc70-49c7-8acd-5080fc430c39,2015-03-13 03:26:12.550916,2015-04-10 10:32:00.055231
386,domestic,FEMALE,facebook,Web,Windows Desktop,Safari,20.6149789775,7fc9fca2-532a-4f0e-9f5d-c878ad47b636,2015-04-24 22:25:12.148213,2015-06-07 08:16:24.374731
387,domestic,FEMALE,basic,Web,Mac Desktop,-unknown-,66.8894374134,47743926-2aa7-4c49-8268-0960fb7fe337,2015-04-07 02:32:40.667160,2015-03-28 02:32:40.667160
388,domestic,FEMALE,basic,iOS,iPhone,Safari,31.1413438416,b108a888-159a-4a3a-b653-d05f42fb8d6a,2015-06-09 08:09:50.938228,2015-07-03 19:40:31.280315
389,domestic,FEMALE,facebook,Web,Windows Desktop,IE,14.2235053209,857fdb0c-1850-465f-8d9a-b7d9b5d33e7e,2014-07-30 22:47:54.460672,2014-08-27 16:31:20.562668
390,domestic,MALE,basic,Web,Mac Desktop,Mobile Safari,12.6613661887,3f9e5f58-1c8f-483a-a23c-9b0ab6b68a50,2014-10-18 05:08:22.457885,2014-12-05 01:08:16.757446
391,domestic,FEMALE,facebook,Web,Mac Desktop,Firefox,32.6604448411,cec83dde-d534-4eb6-97b5-85f8d8ff6073,2014-07-29 07:39:18.125654,2014-09-05 21:59:27.345250
392,domestic,FEMALE,facebook,Web,Windows Desktop,Chrome,28.467020777,c6973b39-a5a9-433a-8f5c-665ed21e7aaf,2014-10-05 07:53:58.768049,2014-11-19 03:45:48.795757
393,domestic,-unknown-,basic,Web,Windows Desktop,Chrome,26.6685375974,57d4b4bd-99d0-4671-9fe5-cd578d5c1249,2015-09-28 17:48:59.353246,2015-10-22 17:14:25.876877
394,domestic,FEMALE,facebook,Web,Mac Desktop,-unknown-,56.224866322,e8830c17-7509-40b3-81b5-773635ca72c7,2015-05-27 03:39:39.012502,2015-07-19 14:32:26.383158
395,domestic,FEMALE,basic,Web,Mac Desktop,IE,26.2966914007,da4979d0-6dba-4efb-915f-ef1be21b834c,2016-05-17 06:13:41.114225,2016-06-27 11:16:51.282007
396,domestic,-unknown-,basic,Web,Windows Desktop,Firefox,14.5057716351,31d73c53-1cbb-48f9-bc8a-989271be1549,2015-03-12 04:19:17.438039,2015-04-25 05:03:56.849945
397,domestic,FEMALE,basic,Web,Mac Desktop,Safari,24.3147688729,e2a122e0-89d6-488e-b7af-23718a892618,2015-01-17 13:23:40.343201,2015-03-05 20:15:24.508994
398,domestic,FEMALE,basic,Web,Mac Desktop,Firefox,22.5286691908,415066b0-fbf5-4126-9a26-6ed2db06244d,2014-11-02 11:04:46.393933,2014-11-30 16:38:53.876422
399,domestic,MALE,facebook,Web,Mac Desktop,-unknown-,40.9712413074,688ba5a2-da56-49e8-a289-4726ebbd20cb,2015-09-25 20:33:08.928783,2015-11-11 15:32:55.857093
400,domestic,FEMALE,facebook,Web,Mac Desktop,Firefox,23.6751774689,9abde22e-6587-4b00-9f66-1cc8cd590755,2016-04-07 16:36:36.645871,2016-05-24 00:12:16.301190
401,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,28.586589518,65b4037a-0080-4f0a-82ed-f97c1221f9ee,2015-12-13 16:50:08.180140,2016-02-06 13:20:57.019326
402,domestic,MALE,basic,Web,Mac Desktop,Safari,50.5443687371,40146e18-47a5-4946-8ecb-647f40947f9f,2015-06-04 08:42:27.756358,2015-07-14 16:10:46.672151
403,domestic,MALE,basic,Web,Mac Desktop,Chrome,59.9806260763,750be722-30ed-4dd5-84c1-24fa253077c2,2014-08-02 03:10:08.118299,2014-09-05 10:26:13.524905
404,domestic,FEMALE,facebook,Web,Windows Desktop,Safari,33.5906019342,b942532c-abf9-4e8c-b235-d8f7870e369f,2014-10-16 09:17:51.574786,2014-11-29 19:05:59.217973
405,domestic,-unknown-,facebook,Web,Mac Desktop,-unknown-,11.0874607146,006bef84-cb11-413b-a3a2-a2d754e1f9be,2014-08-27 20:37:53.856850,2014-10-01 23:50:11.104783
406,domestic,MALE,facebook,Web,iPad,Safari,40.8667053423,0bbe0801-41fc-4ade-84e2-587d0e5d73c4,2015-04-23 14:34:50.042589,2015-06-05 09:51:59.916708
407,domestic,-unknown-,basic,Web,Windows Desktop,Chrome,36.600034449,1b76b2c7-0e36-4182-9fe7-6812f8a21718,2015-11-29 02:38:17.454730,2016-01-03 06:29:27.225112
408,domestic,FEMALE,basic,Web,Mac Desktop,Safari,49.0156539849,ad6a0d64-af27-4e9b-9195-143018ccfb89,2015-07-22 02:29:38.959564,2015-08-29 02:13:07.729634
409,domestic,FEMALE,basic,Web,Mac Desktop,Firefox,32.6443094615,0480906f-c425-4e24-93ee-ad72d09c672c,2016-06-02 20:35:20.928932,2016-07-04 05:36:41.628947
410,domestic,FEMALE,basic,Web,iPad,IE,17.0558415501,c270230e-0b47-407c-8565-b6e7165643ed,2015-09-05 17:52:47.919484,2015-10-17 04:15:59.229525
411,domestic,MALE,facebook,Web,Mac Desktop,Chrome,37.1935888922,98db2ed8-9883-497d-b1b4-237c54647601,2014-08-08 04:03:02.319416,2014-09-01 17:27:29.730679
412,domestic,MALE,facebook,Web,iPad,-unknown-,34.2794305193,f6c0cb3e-3673-4003-98a6-1db91cf24967,2015-01-30 20:57:31.321973,2015-03-14 12:08:27.899852
413,domestic,-unknown-,facebook,Web,Windows Desktop,Firefox,61.5641741745,02e820cc-585a-49af-ac9a-9548a9a00401,2016-01-18 08:28:09.246795,2016-02-14 09:27:23.195852
414,domestic,FEMALE,basic,Web,Mac Desktop,Firefox,45.6538673066,439baad8-9e66-494f-a6ad-d5bbeb451e07,2014-09-17 07:38:22.051039,2014-10-10 23:26:15.028688
415,domestic,FEMALE,basic,Web,Mac Desktop,Mobile Safari,33.0967820198,5f384877-625e-49fa-abc0-9124ee09f7f3,2015-07-24 03:34:08.162925,2015-08-31 19:17:17.512604
416,domestic,-unknown-,basic,Web,Mac Desktop,Safari,16.6818639494,47f6b147-cf96-493a-9c47-9355c8cd7224,2014-11-04 15:44:54.278831,2014-11-26 16:42:29.144843
417,domestic,FEMALE,facebook,iOS,Windows Desktop,-unknown-,48.0582756401,f153a3a8-e57c-478a-9e05-da609d853e07,2015-08-22 07:09:18.619655,2015-09-19 21:58:06.524570
418,domestic,FEMALE,basic,Web,Mac Desktop,Safari,56.459443722,d34717a2-5364-4859-8829-ecbdba94f515,2015-04-01 03:49:28.466638,2015-04-23 02:41:11.074470
419,domestic,FEMALE,facebook,Moweb,Mac Desktop,Chrome,40.7670691876,1ee30a35-4396-49f7-9e49-aae0f7c1f464,2016-01-10 19:27:12.429860,2016-02-14 03:43:46.312587
420,domestic,FEMALE,facebook,iOS,Mac Desktop,Safari,44.5716121048,5c2638e3-6c80-4b1e-8cd9-00f867050bc1,2015-01-15 20:38:34.248171,2015-02-19 12:16:16.689096
421,domestic,FEMALE,basic,Web,Mac Desktop,-unknown-,42.8541029031,b3f967b6-c1e3-4bb0-ac92-e6ce708f69a4,2015-12-04 08:07:03.434147,2016-01-22 05:07:47.498019
422,domestic,MALE,basic,Web,Windows Desktop,Chrome,42.0151415213,b792366c-2cb8-4ff1-a6d1-ca9bdf5a22d0,2014-11-14 22:55:55.618931,2014-12-27 05:13:48.140623
423,domestic,FEMALE,basic,Web,Mac Desktop,Safari,37.0671438972,950638c6-eff2-4421-a4bd-40385f039965,2015-02-22 13:37:51.415564,2015-02-12 13:37:51.415564
424,domestic,MALE,basic,Web,Windows Desktop,Firefox,46.1696321468,b1c62649-7bf2-48e4-b781-364348809e1f,2015-09-09 09:08:32.712578,2015-09-28 05:54:34.803166
425,domestic,-unknown-,facebook,iOS,Mac Desktop,Firefox,43.9703596616,cb31d0a0-1a0b-4b98-881b-f18a89044f7b,2014-08-13 22:13:37.972582,2014-10-08 13:02:38.569147
426,domestic,MALE,basic,Web,iPhone,Mobile Safari,26.823968398,2093e981-8344-428b-b189-88fe5a45217c,2015-08-20 12:56:29.795300,2015-09-23 05:44:55.651750
427,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,45.4689725849,aaa5dfbf-90b4-4c4b-b739-353669465a6b,2016-04-22 08:42:24.066392,2016-05-29 01:46:57.711077
428,domestic,-unknown-,basic,Web,Windows Desktop,Chrome,27.6990476542,3965d1c1-822c-4fa1-8f8a-ecbab44f6225,2014-11-18 00:45:50.624545,2014-12-25 06:30:33.021896
429,domestic,FEMALE,basic,Web,Windows Desktop,Safari,36.0213574543,887706c6-d613-45f0-918f-810ff01704a7,2015-07-18 11:54:13.908093,2015-08-22 14:44:50.022322
430,domestic,MALE,basic,Web,Mac Desktop,Safari,24.3312038793,1036a76f-a276-416a-8beb-5bee1a5114bf,2015-02-26 18:23:56.040668,2015-04-15 05:40:00.875852
431,domestic,FEMALE,facebook,Web,Mac Desktop,Safari,17.9363957292,c43f413f-c88d-4c89-b30f-4c01cfe3d8ba,2015-02-13 15:01:24.731598,2015-03-22 02:16:02.879688
432,domestic,MALE,basic,Moweb,Windows Desktop,IE,40.5847505625,3540744b-e825-4a59-a951-38bfcd9c5ebd,2016-05-08 18:10:42.362852,2016-06-01 00:39:15.088135
433,domestic,MALE,basic,Web,Other/Unknown,Mobile Safari,34.2034640381,822c31fd-3580-46a1-89f2-d9a847fa5d0e,2015-06-20 21:16:32.131761,2015-08-08 17:23:09.832296
434,domestic,FEMALE,facebook,Web,Mac Desktop,Chrome,36.7952191678,6ade60ad-44fe-4554-9362-e58775b12749,2016-04-02 04:01:10.443114,2016-05-16 11:14:09.072682
435,domestic,MALE,basic,Web,Mac Desktop,Firefox,24.3491800558,21256933-107a-4fc5-be5d-49240e121d73,2015-03-31 19:58:23.846453,2015-05-12 02:09:11.694813
436,domestic,FEMALE,facebook,Web,Mac Desktop,Safari,45.2287662012,6f980278-1209-4dac-8533-ea270fbdb73a,2015-12-20 10:00:13.292571,2016-01-24 19:39:28.804794
